ID_Item,Scenario,Country,Energy,Sector,Sub_Sector,Usage,Equipment,Source,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Primary energy new,ME,UK,electricity,RES,total,Space Heating,HP air/water,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
Primary energy new,ME,UK,electricity,RES,total,Space Heating,HP hybrid,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
Primary energy new,ME,UK,electricity,RES,total,Space Heating,direct heater,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
Primary energy renovated,BT,UK,coal,RES,total,Space Heating,coal boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6,72.24,70.88,69.52,68.16,66.8,65.44,64.08,62.72,61.36,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,BT,UK,oil,RES,total,Space Heating,oil Boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6,72.24,70.88,69.52,68.16,66.8,65.44,64.08,62.72,61.36,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,BT,UK,gas,RES,total,Space Heating,gas boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6,72.24,70.88,69.52,68.16,66.8,65.44,64.08,62.72,61.36,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,BT,UK,biomass and waste,RES,total,Space Heating,biomass boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6,72.24,70.88,69.52,68.16,66.8,65.44,64.08,62.72,61.36,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,BT,UK,final heat,RES,total,Space Heating,district heating,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6,72.24,70.88,69.52,68.16,66.8,65.44,64.08,62.72,61.36,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,BT,UK,electricity,RES,total,Space Heating,HP air/air,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6,72.24,70.88,69.52,68.16,66.8,65.44,64.08,62.72,61.36,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,BT,UK,electricity,RES,total,Space Heating,HP air/water,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6,72.24,70.88,69.52,68.16,66.8,65.44,64.08,62.72,61.36,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,BT,UK,electricity,RES,total,Space Heating,HP hybrid,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6,72.24,70.88,69.52,68.16,66.8,65.44,64.08,62.72,61.36,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,BT,UK,electricity,RES,total,Space Heating,direct heater,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6,72.24,70.88,69.52,68.16,66.8,65.44,64.08,62.72,61.36,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy new,BT,UK,coal,RES,total,Space Heating,coal boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
Primary energy new,BT,UK,oil,RES,total,Space Heating,oil Boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
Primary energy new,BT,UK,gas,RES,total,Space Heating,gas boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
Primary energy new,BT,UK,biomass and waste,RES,total,Space Heating,biomass boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
Primary energy new,BT,UK,final heat,RES,total,Space Heating,district heating,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
Primary energy new,BT,UK,electricity,RES,total,Space Heating,HP air/air,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
Primary energy new,BT,UK,electricity,RES,total,Space Heating,HP air/water,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
Primary energy new,BT,UK,electricity,RES,total,Space Heating,HP hybrid,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
Primary energy new,BT,UK,electricity,RES,total,Space Heating,direct heater,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
Primary energy renovated,SD,UK,coal,RES,total,Space Heating,coal boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6,72.24,70.88,69.52,68.16,66.8,65.44,64.08,62.72,61.36,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,SD,UK,oil,RES,total,Space Heating,oil Boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6,72.24,70.88,69.52,68.16,66.8,65.44,64.08,62.72,61.36,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,SD,UK,gas,RES,total,Space Heating,gas boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6,72.24,70.88,69.52,68.16,66.8,65.44,64.08,62.72,61.36,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,SD,UK,biomass and waste,RES,total,Space Heating,biomass boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6,72.24,70.88,69.52,68.16,66.8,65.44,64.08,62.72,61.36,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,SD,UK,final heat,RES,total,Space Heating,district heating,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6,72.24,70.88,69.52,68.16,66.8,65.44,64.08,62.72,61.36,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,SD,UK,electricity,RES,total,Space Heating,HP air/air,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6,72.24,70.88,69.52,68.16,66.8,65.44,64.08,62.72,61.36,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,SD,UK,electricity,RES,total,Space Heating,HP air/water,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6,72.24,70.88,69.52,68.16,66.8,65.44,64.08,62.72,61.36,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,SD,UK,electricity,RES,total,Space Heating,HP hybrid,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6,72.24,70.88,69.52,68.16,66.8,65.44,64.08,62.72,61.36,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,SD,UK,electricity,RES,total,Space Heating,direct heater,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6,72.24,70.88,69.52,68.16,66.8,65.44,64.08,62.72,61.36,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy new,SD,UK,coal,RES,total,Space Heating,coal boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
Primary energy new,SD,UK,oil,RES,total,Space Heating,oil Boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
Primary energy new,SD,UK,gas,RES,total,Space Heating,gas boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
Primary energy new,SD,UK,biomass and waste,RES,total,Space Heating,biomass boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
Primary energy new,SD,UK,final heat,RES,total,Space Heating,district heating,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
Primary energy new,SD,UK,electricity,RES,total,Space Heating,HP air/air,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
Primary energy new,SD,UK,electricity,RES,total,Space Heating,HP air/water,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
Primary energy new,SD,UK,electricity,RES,total,Space Heating,HP hybrid,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
Primary energy new,SD,UK,electricity,RES,total,Space Heating,direct heater,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
Primary energy renovated,ME,IT,coal,RES,total,Space Heating,coal boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,ME,IT,oil,RES,total,Space Heating,oil Boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,ME,IT,gas,RES,total,Space Heating,gas boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,ME,IT,biomass and waste,RES,total,Space Heating,biomass boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,ME,IT,final heat,RES,total,Space Heating,district heating,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,ME,IT,electricity,RES,total,Space Heating,HP air/air,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,ME,IT,electricity,RES,total,Space Heating,HP air/water,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,ME,IT,electricity,RES,total,Space Heating,HP hybrid,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,ME,IT,electricity,RES,total,Space Heating,direct heater,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy new,ME,IT,coal,RES,total,Space Heating,coal boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
Primary energy new,ME,IT,oil,RES,total,Space Heating,oil Boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
Primary energy new,ME,IT,gas,RES,total,Space Heating,gas boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
Primary energy new,ME,IT,biomass and waste,RES,total,Space Heating,biomass boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
Primary energy new,ME,IT,final heat,RES,total,Space Heating,district heating,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
Primary energy new,ME,IT,electricity,RES,total,Space Heating,HP air/air,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
Primary energy new,ME,IT,electricity,RES,total,Space Heating,HP air/water,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
Primary energy new,ME,IT,electricity,RES,total,Space Heating,HP hybrid,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
Primary energy new,ME,IT,electricity,RES,total,Space Heating,direct heater,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
Primary energy renovated,BT,IT,coal,RES,total,Space Heating,coal boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,BT,IT,oil,RES,total,Space Heating,oil Boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,BT,IT,gas,RES,total,Space Heating,gas boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,BT,IT,biomass and waste,RES,total,Space Heating,biomass boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,BT,IT,final heat,RES,total,Space Heating,district heating,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,BT,IT,electricity,RES,total,Space Heating,HP air/air,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,BT,IT,electricity,RES,total,Space Heating,HP air/water,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,BT,IT,electricity,RES,total,Space Heating,HP hybrid,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,BT,IT,electricity,RES,total,Space Heating,direct heater,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy new,BT,IT,coal,RES,total,Space Heating,coal boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
Primary energy new,BT,IT,oil,RES,total,Space Heating,oil Boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
Primary energy new,BT,IT,gas,RES,total,Space Heating,gas boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
Primary energy new,BT,IT,biomass and waste,RES,total,Space Heating,biomass boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
Primary energy new,BT,IT,final heat,RES,total,Space Heating,district heating,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
Primary energy new,BT,IT,electricity,RES,total,Space Heating,HP air/air,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
Primary energy new,BT,IT,electricity,RES,total,Space Heating,HP air/water,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
Primary energy new,BT,IT,electricity,RES,total,Space Heating,HP hybrid,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
Primary energy new,BT,IT,electricity,RES,total,Space Heating,direct heater,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
Primary energy renovated,SD,IT,coal,RES,total,Space Heating,coal boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,SD,IT,oil,RES,total,Space Heating,oil Boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,SD,IT,gas,RES,total,Space Heating,gas boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,SD,IT,biomass and waste,RES,total,Space Heating,biomass boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,SD,IT,final heat,RES,total,Space Heating,district heating,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,SD,IT,electricity,RES,total,Space Heating,HP air/air,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,SD,IT,electricity,RES,total,Space Heating,HP air/water,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,SD,IT,electricity,RES,total,Space Heating,HP hybrid,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy renovated,SD,IT,electricity,RES,total,Space Heating,direct heater,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64.5,64,63.5,63,62.5,62,61.5,61,60.5,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
Primary energy new,SD,IT,coal,RES,total,Space Heating,coal boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
Primary energy new,SD,IT,oil,RES,total,Space Heating,oil Boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
Primary energy new,SD,IT,gas,RES,total,Space Heating,gas boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
Primary energy new,SD,IT,biomass and waste,RES,total,Space Heating,biomass boiler,EC,KWh/sqm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
